time_s,voltage_V
2.3799999999999996e-07,2.7383275107056146
2.4e-07,2.753355179413892
2.4199999999999997e-07,2.7682829968714358
2.4399999999999996e-07,2.7831116265392564
2.4599999999999995e-07,2.7978417274700034
2.4799999999999994e-07,2.8124739543372534
2.5e-07,2.827008957464609
2.52e-07,2.841447382854602
2.5399999999999997e-07,2.855789872217403
2.5599999999999996e-07,2.8700370629993466
2.5799999999999995e-07,2.884189588411256
2.5999999999999995e-07,2.89824807745659
2.6199999999999994e-07,2.9122131549593986
2.64e-07,2.926085441592093
2.6599999999999997e-07,2.939865553903027
2.6799999999999996e-07,2.953554104343907
2.6999999999999996e-07,2.967151701297004
2.7199999999999995e-07,2.9806589491022
2.7399999999999994e-07,2.9940764480838427
2.76e-07,3.00740479457743
2.78e-07,3.020644580956108
2.7999999999999997e-07,3.0337963956570086
2.8199999999999996e-07,3.0468608232073944
2.8399999999999995e-07,3.05983844425064
2.8599999999999994e-07,3.072729835572039
2.8799999999999993e-07,3.08553557012444
2.9e-07,3.0982562170537076
2.9199999999999997e-07,3.110892341724021
2.9399999999999996e-07,3.1234445057430023
2.9599999999999995e-07,3.1359132669866736
2.9799999999999994e-07,3.148299179624254
2.9999999999999993e-07,3.1606027941427883
3.02e-07,3.1728246573716135
3.0399999999999997e-07,3.1849653125066633
3.0599999999999996e-07,3.197025299134608
3.0799999999999995e-07,3.2090051532568395
3.0999999999999994e-07,3.2209054073132903
3.1199999999999994e-07,3.2327265902060986
3.14e-07,3.244469227323119
3.1599999999999997e-07,3.256133840561265
3.1799999999999996e-07,3.2677209483497127
3.1999999999999995e-07,3.2792310656729384
3.2199999999999995e-07,3.2906647040936052
3.2399999999999994e-07,3.302022371775304
3.2599999999999993e-07,3.3133045735051345
3.2799999999999997e-07,3.324511810716142
3.2999999999999996e-07,3.335644581509602
3.3199999999999996e-07,3.3467033806771607
3.3399999999999995e-07,3.3576886997228246
3.3599999999999994e-07,3.368601026884802
3.3799999999999993e-07,3.3794408471572095
3.4e-07,3.3902086423116207
3.4199999999999997e-07,3.40090489091848
3.4399999999999996e-07,3.4115300683683776
3.4599999999999995e-07,3.42208464689317
3.4799999999999994e-07,3.432569095586974
3.4999999999999993e-07,3.442983880427011
3.52e-07,3.453329464294325
3.5399999999999997e-07,3.4636063069943432
3.5599999999999996e-07,3.4738148652773244
3.5799999999999995e-07,3.4839555928586483
3.5999999999999994e-07,3.4940289404389895
3.6199999999999993e-07,3.504035355724342
3.639999999999999e-07,3.513975283445921
3.6599999999999997e-07,3.5238491653799286
3.6799999999999996e-07,3.533657440367187
3.6999999999999995e-07,3.5434005443326444
3.7199999999999994e-07,3.5530789103047464
3.7399999999999993e-07,3.5626929684346855
3.759999999999999e-07,3.5722431460155164
3.7799999999999997e-07,3.5817298675011475
3.7999999999999996e-07,3.5911535545252082
3.8199999999999995e-07,3.600514625919782
3.8399999999999994e-07,3.609813497734029
3.8599999999999994e-07,3.6190505832526707
3.8799999999999993e-07,3.6282262930143627
3.899999999999999e-07,3.637341034829937
3.9199999999999996e-07,3.6463952138005307
3.9399999999999995e-07,3.6553892323355885
3.9599999999999995e-07,3.664323490170748
3.9799999999999994e-07,3.6731983843856058
3.9999999999999993e-07,3.6820143094213664
4.019999999999999e-07,3.6907716570983693
4.0399999999999996e-07,3.6994708166335117
4.0599999999999996e-07,3.7081121746575354
4.0799999999999995e-07,3.7166961152322204
4.0999999999999994e-07,3.7252230198674496
4.1199999999999993e-07,3.733693267538167
4.139999999999999e-07,3.7421072347012174
4.159999999999999e-07,3.7504652953120825
4.1799999999999996e-07,3.7587678208414985
4.1999999999999995e-07,3.767015180291968
4.2199999999999994e-07,3.775207740214155
4.2399999999999993e-07,3.7833458647231843
4.259999999999999e-07,3.7914299155148172
4.279999999999999e-07,3.799460251881532
4.2999999999999996e-07,3.8074372307284876
4.3199999999999995e-07,3.815361206589391
4.3399999999999994e-07,3.8232325316422515
4.3599999999999993e-07,3.8310515557250335
4.379999999999999e-07,3.838818626351206
4.399999999999999e-07,3.846534088725186
4.4199999999999996e-07,3.854198285757682
4.4399999999999995e-07,3.8618115580809365
4.4599999999999994e-07,3.8693742440638594
4.4799999999999994e-07,3.876886679827074
4.4999999999999993e-07,3.8843491992578505
4.519999999999999e-07,3.8917621340249475
4.539999999999999e-07,3.8991258135933533
4.5599999999999995e-07,3.9064405652389262
4.5799999999999995e-07,3.9137067140629442
4.5999999999999994e-07,3.920924583006551
4.6199999999999993e-07,3.9280944928651103
4.639999999999999e-07,3.935216762302462
4.659999999999999e-07,3.9422917078650874
4.6799999999999996e-07,3.9493196439961764
4.6999999999999995e-07,3.9563008830496016
4.7199999999999994e-07,3.963235735303805
4.7399999999999993e-07,3.9701245089755828
4.759999999999999e-07,3.976967510233788
4.779999999999999e-07,3.9837650432129355
4.8e-07,3.9905174100267224
4.819999999999999e-07,3.9972249107814517
4.839999999999999e-07,4.003887843589372
4.859999999999999e-07,4.010506504581927
4.879999999999999e-07,4.0170811879229165
4.9e-07,4.023612185821571
4.919999999999999e-07,4.03009978854554
4.94e-07,4.03654428443379
4.959999999999999e-07,4.042945959909422
4.979999999999999e-07,4.049305099492397
5e-07,4.055621985812191
5.019999999999999e-07,4.061896899620344
5.04e-07,4.06813011980295
5.059999999999999e-07,4.0743219233930414
5.079999999999999e-07,4.080472585582908
5.099999999999999e-07,4.086582379736327
5.119999999999999e-07,4.09265157740071
5.14e-07,4.098680448319175
5.159999999999999e-07,4.104669260442534
5.18e-07,4.110618279941199
5.199999999999999e-07,4.116527771217015
5.219999999999999e-07,4.122397996915016
5.239999999999999e-07,4.128229217935083
5.259999999999999e-07,4.134021693443557
5.28e-07,4.139775680884748
5.299999999999999e-07,4.145491435992375
5.319999999999999e-07,4.151169212800944
5.339999999999999e-07,4.156809263657022
5.359999999999999e-07,4.162411839230466
5.38e-07,4.1679771885255565
5.399999999999999e-07,4.173505558892067
5.42e-07,4.178997196036257
5.439999999999999e-07,4.184452344031794
5.459999999999999e-07,4.189871245330596
5.479999999999999e-07,4.1952541407736135
5.499999999999999e-07,4.20060126960153
5.52e-07,4.205912869465397
5.539999999999999e-07,4.211189176437191
5.56e-07,4.216430425020316
5.579999999999999e-07,4.2216368481600135
5.599999999999999e-07,4.226808677253726
5.619999999999999e-07,4.231946142161375
5.639999999999999e-07,4.23704947121558
5.66e-07,4.242118891231807
5.679999999999999e-07,4.247154627518444
5.699999999999999e-07,4.252156903886824
5.719999999999999e-07,4.257125942661164
5.739999999999999e-07,4.262061964688449
5.759999999999999e-07,4.266965189348249
5.779999999999999e-07,4.2718358345624665
5.8e-07,4.276674116805025
5.819999999999999e-07,4.281480251111486
5.839999999999999e-07,4.28625445108861
5.859999999999999e-07,4.290996928923848
5.879999999999999e-07,4.2957078953947745
5.9e-07,4.300387559878453
5.919999999999999e-07,4.305036130360741
5.939999999999999e-07,4.309653813445536
5.959999999999999e-07,4.3142408143639575
5.979999999999999e-07,4.31879733698347
5.999999999999999e-07,4.323323583816936
6.019999999999999e-07,4.327819756031631
6.04e-07,4.3322860534581675
6.059999999999999e-07,4.336722674599391
6.079999999999999e-07,4.341129816639193
6.099999999999999e-07,4.3455076754512785
6.119999999999999e-07,4.3498564456078705
6.139999999999999e-07,4.354176320388358
6.159999999999999e-07,4.358467491787889
6.18e-07,4.362730150525897
6.199999999999999e-07,4.366964486054582
6.219999999999999e-07,4.371170686567333
6.239999999999999e-07,4.375348939007088
6.259999999999999e-07,4.379499429074642
6.28e-07,4.383622341236903
6.299999999999999e-07,4.3877178587350905
6.319999999999999e-07,4.391786163592879
6.339999999999999e-07,4.395827436624487
6.359999999999999e-07,4.399841857442716
6.379999999999999e-07,4.403829604466928
6.399999999999999e-07,4.407790854930981
6.42e-07,4.411725784891104
6.439999999999999e-07,4.4156345692337196
6.459999999999999e-07,4.41951738168322
6.479999999999999e-07,4.423374394809687
6.499999999999999e-07,4.427205780036561
6.519999999999999e-07,4.431011707648261
6.539999999999999e-07,4.43479234679775
6.559999999999999e-07,4.43854786551406
6.579999999999999e-07,4.442278430709749
6.599999999999999e-07,4.445984208188331
6.619999999999999e-07,4.449665362651635
6.639999999999999e-07,4.453322057707134
6.66e-07,4.45695445587521
6.679999999999999e-07,4.460562718596378
6.699999999999999e-07,4.464147006238466
6.719999999999999e-07,4.467707478103736
6.739999999999999e-07,4.471244292435967
6.759999999999999e-07,4.474757606427492
6.779999999999999e-07,4.478247576226175
6.8e-07,4.48171435694236
6.819999999999999e-07,4.485158102655762
6.839999999999999e-07,4.488578966422312
6.859999999999999e-07,4.491977100280963
6.879999999999999e-07,4.4953526552604455
6.899999999999999e-07,4.498705781385981
6.919999999999999e-07,4.50203662768595
6.939999999999999e-07,4.505345342198512
6.959999999999999e-07,4.508632071978193
6.979999999999999e-07,4.5118969631024095
6.999999999999999e-07,4.515140160677975
7.019999999999999e-07,4.518361808847534
7.04e-07,4.521562050795984
7.059999999999999e-07,4.524741028756824
7.079999999999999e-07,4.527898884018488
7.099999999999999e-07,4.531035756930619
7.119999999999999e-07,4.534151786910305
7.139999999999999e-07,4.537247112448283
7.159999999999999e-07,4.5403218711150855
7.179999999999999e-07,4.543376199567159
7.199999999999999e-07,4.546410233552938
7.219999999999999e-07,4.549424107918875
7.239999999999999e-07,4.55241795661544
7.259999999999999e-07,4.555391912703069
7.279999999999998e-07,4.558346108358074
7.299999999999999e-07,4.561280674878528
7.319999999999999e-07,4.564195742690094
7.339999999999999e-07,4.567091441351819
7.359999999999999e-07,4.569967899561899
7.379999999999999e-07,4.5728252451633935
7.399999999999999e-07,4.575663605149913
7.419999999999998e-07,4.578483105671255
7.439999999999999e-07,4.5812838720390205
7.459999999999999e-07,4.584066028732173
7.479999999999999e-07,4.586829699402581
7.499999999999999e-07,4.589575006880506
7.519999999999999e-07,4.592302073180066
7.539999999999999e-07,4.595011019504657
7.559999999999999e-07,4.5977019662523375
7.579999999999999e-07,4.600375033021186
7.599999999999999e-07,4.603030338614609
7.619999999999999e-07,4.605668001046625
7.639999999999999e-07,4.6082881375471105
7.659999999999998e-07,4.610890864567008
7.679999999999999e-07,4.613476297783501
7.699999999999999e-07,4.616044552105159
7.719999999999999e-07,4.6185957416770425
7.739999999999999e-07,4.621129979885772
7.759999999999999e-07,4.623647379364576
7.779999999999999e-07,4.62614805199829
7.799999999999998e-07,4.628632108928331
7.819999999999999e-07,4.631099660557637
7.839999999999999e-07,4.633550816555577
7.859999999999999e-07,4.6359856858628214
7.879999999999999e-07,4.638404376696185
7.899999999999998e-07,4.640806996553433
7.919999999999999e-07,4.64319365221807
7.939999999999999e-07,4.645564449764071
7.959999999999999e-07,4.647919494560607
7.979999999999999e-07,4.650258891276723
7.999999999999999e-07,4.652582743885993
8.019999999999999e-07,4.654891155671135
8.039999999999998e-07,4.65718422922861
8.059999999999999e-07,4.659462066473176
8.079999999999999e-07,4.661724768642419
8.099999999999999e-07,4.663972436301251
8.119999999999999e-07,4.666205169346384
8.139999999999999e-07,4.668423067010763
8.159999999999999e-07,4.670626227867985
8.179999999999998e-07,4.672814749836672
8.199999999999999e-07,4.674988730184827
8.219999999999999e-07,4.677148265534157
8.239999999999999e-07,4.679293451864367
8.259999999999999e-07,4.681424384517424
8.279999999999998e-07,4.6835411582017965
8.299999999999999e-07,4.685643866996664
8.319999999999998e-07,4.687732604356095
8.339999999999999e-07,4.689807463113208
8.359999999999999e-07,4.6918685354842875
8.379999999999999e-07,4.693915913072889
8.399999999999999e-07,4.69594968687391
8.419999999999998e-07,4.697969947277631
8.439999999999999e-07,4.699976784073737
8.459999999999999e-07,4.701970286455303
8.479999999999999e-07,4.703950543022764
8.499999999999999e-07,4.705917641787851
8.519999999999998e-07,4.707871670177496
8.539999999999999e-07,4.709812715037729
8.559999999999998e-07,4.711740862637529
8.579999999999999e-07,4.7136561986726635
8.599999999999999e-07,4.715558808269492
8.619999999999999e-07,4.717448775988756
8.639999999999999e-07,4.719326185829331
8.659999999999998e-07,4.721191121231964
8.679999999999999e-07,4.723043665082979
8.699999999999998e-07,4.724883899717963
8.719999999999999e-07,4.726711906925427
8.739999999999999e-07,4.7285277679504345
8.759999999999999e-07,4.730331563498219
8.779999999999999e-07,4.73212337373777
8.799999999999998e-07,4.733903278305393
8.819999999999999e-07,4.735671356308248
8.839999999999999e-07,4.737427686327873
8.859999999999999e-07,4.739172346423669
8.879999999999999e-07,4.740905414136371
8.899999999999998e-07,4.742626966491496
8.919999999999999e-07,4.744337080002766
8.939999999999998e-07,4.746035830675507
8.959999999999999e-07,4.747723294010029
8.979999999999999e-07,4.74939954500498
8.999999999999999e-07,4.75106465816068
9.019999999999999e-07,4.752718707482432
9.039999999999998e-07,4.754361766483813
9.059999999999999e-07,4.755993908189935
9.079999999999998e-07,4.7576152051407
9.099999999999999e-07,4.759225729394018
9.119999999999999e-07,4.760825552529008
9.139999999999998e-07,4.762414745649185
9.159999999999999e-07,4.763993379385615
9.179999999999998e-07,4.7655615239000575
9.199999999999999e-07,4.767119248888083
9.219999999999999e-07,4.768666623582169
9.239999999999999e-07,4.770203716754779
9.259999999999999e-07,4.771730596721418
9.279999999999998e-07,4.773247331343669
9.299999999999999e-07,4.774753988032211
9.319999999999998e-07,4.776250633749809
9.339999999999999e-07,4.777737335014299
9.359999999999999e-07,4.779214157901536
9.379999999999998e-07,4.780681168048336
9.399999999999999e-07,4.782138430655392
9.419999999999998e-07,4.78358601049017
9.439999999999999e-07,4.785023971889792
9.459999999999998e-07,4.7864523787638875
9.479999999999999e-07,4.787871294597442
9.499999999999999e-07,4.789280782453618
9.519999999999998e-07,4.790680904976549
9.539999999999999e-07,4.792071724394134
9.559999999999998e-07,4.793453302520799
9.579999999999998e-07,4.794825700760242
9.6e-07,4.796188980108169
9.619999999999999e-07,4.797543201154995
9.639999999999998e-07,4.798888424088546
9.66e-07,4.800224708696731
9.679999999999999e-07,4.801552114370194
9.699999999999998e-07,4.802870700104963
9.719999999999998e-07,4.804180524505065
9.74e-07,4.805481645785133
9.759999999999998e-07,4.806774121772995
9.779999999999998e-07,4.808058009912239
9.8e-07,4.809333367264774
9.819999999999999e-07,4.810600250513357
9.839999999999998e-07,4.811858715964119
9.86e-07,4.813108819549065
9.88e-07,4.814350616828561
9.899999999999998e-07,4.8155841629938
9.919999999999998e-07,4.81680951286926
9.94e-07,4.818026720915138
9.959999999999999e-07,4.8192358412297684
9.979999999999998e-07,4.820436927552031
1e-06,4.821630033263738
1.0019999999999999e-06,4.822815211392007
1.0039999999999998e-06,4.823992514611616
1.0059999999999998e-06,4.8251619952473455
1.008e-06,4.826323705276307
1.0099999999999999e-06,4.827477696330248
1.0119999999999998e-06,4.828624019697848
1.014e-06,4.8297627263270035
1.0159999999999999e-06,4.8308938668270835
1.0179999999999998e-06,4.832017491471186
1.0199999999999998e-06,4.83313365019837
1.022e-06,4.834242392615872
1.0239999999999999e-06,4.835343768001316
1.0259999999999998e-06,4.836437825304901
1.028e-06,4.837524613151575
1.0299999999999999e-06,4.838604179843201
1.0319999999999998e-06,4.839676573360697
1.0339999999999998e-06,4.840741841366173
1.036e-06,4.841800031205049
1.0379999999999998e-06,4.842851189908162
1.0399999999999998e-06,4.843895364193846
1.042e-06,4.8449326004700195
1.0439999999999999e-06,4.845962944836245
1.0459999999999998e-06,4.846986443085773
1.0479999999999997e-06,4.8480031407075845
1.05e-06,4.8490130828884075
1.0519999999999998e-06,4.850016314514727
1.0539999999999998e-06,4.851012880174781
1.056e-06,4.85200282416054
1.0579999999999999e-06,4.852986190469678
1.0599999999999998e-06,4.853963022807525
1.0619999999999997e-06,4.854933364589015
1.0639999999999999e-06,4.855897258940606
1.0659999999999998e-06,4.856854748702208
1.0679999999999998e-06,4.857805876429078
1.07e-06,4.858750684393715
1.0719999999999999e-06,4.859689214587742
1.0739999999999998e-06,4.8606215087237645
1.076e-06,4.861547608237233
1.0779999999999999e-06,4.862467554288275
1.0799999999999998e-06,4.863381387763537
1.0819999999999998e-06,4.8642891492779885
1.084e-06,4.865190879176734
1.0859999999999999e-06,4.8660866175368085
1.0879999999999998e-06,4.866976404168953
1.09e-06,4.867860278619386
1.0919999999999999e-06,4.86873828017156
1.0939999999999998e-06,4.869610447847913
1.0959999999999998e-06,4.870476820411597
1.098e-06,4.871337436368201
1.0999999999999998e-06,4.872192333967463
1.1019999999999998e-06,4.873041551204975
1.104e-06,4.873885125823864
1.1059999999999999e-06,4.874723095316474
1.1079999999999998e-06,4.875555496926033
1.1099999999999997e-06,4.876382367648303
1.112e-06,4.877203744233231
1.1139999999999998e-06,4.878019663186579
1.1159999999999998e-06,4.878830160771544
1.118e-06,4.8796352730103765
1.1199999999999999e-06,4.880435035685974
1.1219999999999998e-06,4.881229484343475
1.1239999999999997e-06,4.882018654291841
1.1259999999999999e-06,4.882802580605421
1.1279999999999998e-06,4.883581298125515
1.1299999999999998e-06,4.884354841461917
1.132e-06,4.885123244994459
1.1339999999999999e-06,4.885886542874535
1.1359999999999998e-06,4.8866447690266215
1.1379999999999997e-06,4.887397957149783
1.1399999999999999e-06,4.888146140719172
1.1419999999999998e-06,4.888889352987514
1.1439999999999998e-06,4.889627626986587
1.146e-06,4.890360995528692
1.1479999999999999e-06,4.891089491208106
1.1499999999999998e-06,4.8918131464025345
1.1519999999999997e-06,4.892531993274551
1.1539999999999999e-06,4.893246063773021
1.1559999999999998e-06,4.893955389634533
1.1579999999999998e-06,4.894660002384793
1.16e-06,4.895359933340042
1.1619999999999998e-06,4.896055213608436
1.1639999999999998e-06,4.896745874091437
1.166e-06,4.897431945485178
1.1679999999999999e-06,4.898113458281835
1.1699999999999998e-06,4.898790442770978
1.1719999999999997e-06,4.899462929040917
1.174e-06,4.900130946980042
1.1759999999999998e-06,4.9007945262781485
1.1779999999999998e-06,4.90145369642776
1.18e-06,4.902108486725435
1.1819999999999999e-06,4.902758926273073
1.1839999999999998e-06,4.903405043979205
1.1859999999999997e-06,4.904046868560281
1.1879999999999999e-06,4.904684428541942
1.1899999999999998e-06,4.905317752260292
1.1919999999999998e-06,4.905946867863158
1.194e-06,4.906571803311336
1.1959999999999999e-06,4.907192586379837
1.1979999999999998e-06,4.9078092446591235
1.1999999999999997e-06,4.908421805556329
1.2019999999999999e-06,4.909030296296486
1.2039999999999998e-06,4.909634743923725
1.2059999999999998e-06,4.9102351753024855
1.208e-06,4.910831617118706
1.2099999999999998e-06,4.91142409588101
1.2119999999999998e-06,4.912012637921883
1.2139999999999997e-06,4.912597269398847
1.2159999999999999e-06,4.913178016295619
1.2179999999999998e-06,4.913754904423269
1.2199999999999998e-06,4.914327959421362
1.222e-06,4.914897206759105
1.2239999999999998e-06,4.915462671736473
1.2259999999999998e-06,4.916024379485337
1.2279999999999997e-06,4.9165823549705765
1.2299999999999999e-06,4.917136622991194
1.2319999999999998e-06,4.917687208181415
1.2339999999999997e-06,4.918234135011785
1.236e-06,4.918777427790251
1.2379999999999998e-06,4.919317110663249
1.2399999999999998e-06,4.9198532076167725
1.242e-06,4.920385742477442
1.2439999999999999e-06,4.92091473891356
1.2459999999999998e-06,4.921440220436168
1.2479999999999997e-06,4.9219622104000855
1.2499999999999999e-06,4.922480732004954
1.2519999999999998e-06,4.922995808296261
1.2539999999999998e-06,4.923507462166372
1.256e-06,4.9240157163555445
1.2579999999999999e-06,4.924520593452936
1.2599999999999998e-06,4.925022115897612
1.2619999999999997e-06,4.925520305979541
1.2639999999999999e-06,4.926015185840587
1.2659999999999998e-06,4.926506777475491
1.2679999999999998e-06,4.926995102732852
1.27e-06,4.927480183316096
1.2719999999999998e-06,4.927962040784438
1.2739999999999998e-06,4.928440696553846
1.2759999999999997e-06,4.928916171897988
1.2779999999999999e-06,4.92938848794918
1.2799999999999998e-06,4.929857665699324
1.2819999999999998e-06,4.930323726000843
1.284e-06,4.9307866895676025
1.2859999999999998e-06,4.931246576975839
1.2879999999999998e-06,4.931703408665068
1.2899999999999997e-06,4.932157204938995
1.2919999999999999e-06,4.932607985966419
1.2939999999999998e-06,4.933055771782126
1.2959999999999997e-06,4.933500582287781
1.298e-06,4.933942437252814
1.2999999999999998e-06,4.934381356315295
1.3019999999999998e-06,4.934817358982811
1.3039999999999997e-06,4.93525046463333
1.3059999999999999e-06,4.935680692516064
1.3079999999999998e-06,4.936108061752321
1.3099999999999997e-06,4.936532591336362
1.3119999999999999e-06,4.936954300136237
1.3139999999999998e-06,4.937373206894628
1.3159999999999998e-06,4.937789330229684
1.3179999999999997e-06,4.938202688635843
1.3199999999999999e-06,4.938613300484658
1.3219999999999998e-06,4.939021184025611
1.3239999999999997e-06,4.939426357386928
1.3259999999999999e-06,4.939828838576381
1.3279999999999998e-06,4.940228645482088
1.3299999999999998e-06,4.94062579587331
1.332e-06,4.941020307401242
1.3339999999999998e-06,4.941412197599794
1.3359999999999998e-06,4.9418014838863735
1.3379999999999997e-06,4.942188183562657
1.3399999999999999e-06,4.9425723138153606
1.3419999999999998e-06,4.942953891717002
1.3439999999999998e-06,4.943332934226663
1.346e-06,4.943709458190739
1.3479999999999998e-06,4.944083480343692
1.3499999999999998e-06,4.944455017308789
1.3519999999999997e-06,4.944824085598844
1.3539999999999999e-06,4.945190701616956
1.3559999999999998e-06,4.945554881657228
1.3579999999999997e-06,4.9459166419055
1.36e-06,4.946275998440066
1.3619999999999998e-06,4.946632967232386
1.3639999999999998e-06,4.946987564147797
1.3659999999999997e-06,4.947339804946223
1.3679999999999999e-06,4.947689705282866
1.3699999999999998e-06,4.9480372807089115
1.3719999999999997e-06,4.948382546672213
1.3739999999999999e-06,4.94872551851798
1.3759999999999998e-06,4.9490662114894635
1.3779999999999998e-06,4.949404640728629
1.3799999999999997e-06,4.949740821276833
1.3819999999999999e-06,4.950074768075485
1.3839999999999998e-06,4.950406495966724
1.3859999999999997e-06,4.950736019694063
1.3879999999999999e-06,4.951063353903058
1.3899999999999998e-06,4.951388513141949
1.3919999999999998e-06,4.951711511862311
1.3939999999999997e-06,4.952032364419695
1.3959999999999998e-06,4.9523510850742705
1.3979999999999998e-06,4.952667687991449
1.3999999999999997e-06,4.952982187242524
1.4019999999999999e-06,4.953294596805293
1.4039999999999998e-06,4.953604930564676
1.4059999999999998e-06,4.953913202313337
1.408e-06,4.9542194257522905
1.4099999999999998e-06,4.954523614491521
1.4119999999999998e-06,4.954825782050576
1.4139999999999997e-06,4.955125941859174
1.4159999999999999e-06,4.955424107257802
1.4179999999999998e-06,4.955720291498304
1.4199999999999997e-06,4.956014507744472
1.422e-06,4.956306769072634
1.4239999999999998e-06,4.956597088472227
1.4259999999999998e-06,4.956885478846387
1.4279999999999997e-06,4.95717195301251
1.4299999999999999e-06,4.957456523702827
1.4319999999999998e-06,4.957739203564973
1.4339999999999997e-06,4.958020005162543
1.4359999999999999e-06,4.958298940975654
1.4379999999999998e-06,4.9585760234015
1.4399999999999998e-06,4.9588512647549
1.4419999999999997e-06,4.959124677268849
1.4439999999999999e-06,4.959396273095059
1.4459999999999998e-06,4.959666064304502
